Estado,Sector,Fecha,Cartera,Vigente,Vencida,Imor
NUEVO LEON,Construccion,2019-03,35470.58,35142,328.54,228.43
NUEVO LEON,Construccion,2019-04,36004.24,35687.65,316.56,225.02
NUEVO LEON,Construccion,2019-05,36759.45,36395.35,364.11,225
NUEVO LEON,Construccion,2019-06,37113.77,36749.21,364.6,224.71
NUEVO LEON,Educativo,2016-06,992.91,987.21,5.72,82.29
NUEVO LEON,Educativo,2016-07,1019.57,1014.11,5.47,74.96
NUEVO LEON,Educativo,2016-08,1023.7,1010.38,13.34,98.15
NUEVO LEON,Educativo,2016-09,1020.71,1015.94,4.75,85.39
NUEVO LEON,Educativo,2016-10,1031.03,1027.37,3.65,77.37
NUEVO LEON,Educativo,2016-11,1026.35,1022.99,3.34,75.05
NUEVO LEON,Educativo,2016-12,1068.27,1065.85,2.45,69.15
NUEVO LEON,Educativo,2017-01,1068.89,1066.54,2.36,69.32
NUEVO LEON,Educativo,2017-02,1051.88,1048.14,3.73,80.18
NUEVO LEON,Educativo,2017-03,922.39,918.11,4.3,88.58
NUEVO LEON,Educativo,2017-04,964.52,959.94,4.61,89.61
NUEVO LEON,Educativo,2017-05,991.15,986.69,4.49,89.13
NUEVO LEON,Educativo,2017-06,1004.24,996.33,7.92,96.56
NUEVO LEON,Educativo,2017-07,1049.9,1039.75,10.17,228.24
NUEVO LEON,Educativo,2017-08,1048.65,1034.85,13.79,234.76
NUEVO LEON,Educativo,2017-09,1079.29,1067.11,12.19,157.39
NUEVO LEON,Educativo,2017-10,1135.23,1123.29,11.91,53.08
NUEVO LEON,Educativo,2017-11,1145.3,1137.31,7.96,41.47
NUEVO LEON,Educativo,2017-12,1147.82,1139.97,7.83,39.58
NUEVO LEON,Educativo,2018-01,1244.08,1234.12,9.95,42.86
NUEVO LEON,Educativo,2018-02,1215.92,1205.16,10.77,108.08
NUEVO LEON,Educativo,2018-03,1205.01,1195.92,9.08,85.54
NUEVO LEON,Educativo,2018-04,1185.97,1176.36,9.62,86.93
NUEVO LEON,Educativo,2018-05,1198.04,1184.03,14.01,41.16
NUEVO LEON,Educativo,2018-06,1223.92,1211.92,12.01,40.86
NUEVO LEON,Educativo,2018-07,1241.92,1233.78,8.14,32.93
NUEVO LEON,Educativo,2018-08,1233.53,1225.72,7.83,27.38
NUEVO LEON,Educativo,2018-09,1223.57,1217.84,5.73,15.35
NUEVO LEON,Educativo,2018-10,1214.77,1210.62,4.15,25.07
NUEVO LEON,Educativo,2018-11,1222.21,1219.14,3.07,39.88
NUEVO LEON,Educativo,2018-12,1221.02,1219.04,1.96,26.19
NUEVO LEON,Educativo,2019-01,1273.19,1271.44,1.75,7.67
NUEVO LEON,Educativo,2019-02,1350.6,1347.67,2.93,12.04
NUEVO LEON,Educativo,2019-03,1633.45,1628.34,5.11,25.15
NUEVO LEON,Educativo,2019-04,1870.79,1865.67,5.12,31.57
NUEVO LEON,Educativo,2019-05,1827.61,1822.76,4.84,30.36
NUEVO LEON,Educativo,2019-06,1838.6,1834.15,4.44,28.11
NUEVO LEON,Gobierno Federal,2016-06,7.32,7.21,0.11,2.78
NUEVO LEON,Gobierno Federal,2016-07,6.65,6.55,0.1,3.02
NUEVO LEON,Gobierno Federal,2016-08,6.19,6.09,0.1,3.35
NUEVO LEON,Gobierno Federal,2016-09,4.9,4.8,0.1,5.47
NUEVO LEON,Gobierno Federal,2016-10,4.9,4.8,0.1,5.17
NUEVO LEON,Gobierno Federal,2016-11,5.67,5.56,0.1,3.61
NUEVO LEON,Gobierno Federal,2016-12,20.68,20.57,0.1,3.53
NUEVO LEON,Gobierno Federal,2017-01,5.55,5.45,0.1,3.45
NUEVO LEON,Gobierno Federal,2017-02,5.8,5.7,0.1,3.02
NUEVO LEON,Gobierno Federal,2017-03,5.88,5.78,0.1,2.85
NUEVO LEON,Gobierno Federal,2017-04,5.91,5.81,0.1,2.72
NUEVO LEON,Gobierno Federal,2017-05,5.93,5.83,0.1,2.63
NUEVO LEON,Gobierno Federal,2017-06,5.83,5.73,0.1,2.62
NUEVO LEON,Gobierno Federal,2017-07,5.74,5.63,0.1,2.64
NUEVO LEON,Gobierno Federal,2017-08,7.06,6.95,0.1,1.93
NUEVO LEON,Gobierno Federal,2017-09,6.94,6.84,0.1,1.93
NUEVO LEON,Gobierno Federal,2017-10,6.85,6.74,0.1,1.95
NUEVO LEON,Gobierno Federal,2017-11,7.19,7.19,0,0
NUEVO LEON,Gobierno Federal,2017-12,7.18,7.18,0,0
NUEVO LEON,Gobierno Federal,2018-01,7.03,7.03,0,0
NUEVO LEON,Gobierno Federal,2018-02,6.64,6.64,0,0
NUEVO LEON,Gobierno Federal,2018-03,7.01,7.01,0,0
NUEVO LEON,Gobierno Federal,2018-04,6.84,6.84,0,0
NUEVO LEON,Gobierno Federal,2018-05,6.52,6.52,0,0
NUEVO LEON,Gobierno Federal,2018-06,6.62,6.62,0,0
NUEVO LEON,Gobierno Federal,2018-07,5.92,5.92,0,0
NUEVO LEON,Gobierno Federal,2018-08,5.86,5.86,0,0
NUEVO LEON,Gobierno Federal,2018-09,5.64,5.64,0,0
NUEVO LEON,Gobierno Federal,2018-10,5.92,5.92,0,0
NUEVO LEON,Gobierno Federal,2018-11,5.89,5.89,0,0
NUEVO LEON,Gobierno Federal,2018-12,2.11,2.11,0,0
NUEVO LEON,Gobierno Federal,2019-01,2.14,2.14,0,0
NUEVO LEON,Gobierno Federal,2019-02,2.12,2.12,0,0
NUEVO LEON,Gobierno Federal,2019-03,2.17,2.17,0,0
NUEVO LEON,Gobierno Federal,2019-04,2.4,2.4,0,0
NUEVO LEON,Gobierno Federal,2019-05,2.52,2.52,0,0
NUEVO LEON,Gobierno Federal,2019-06,2.51,2.51,0,0
NUEVO LEON,Hoteles y Restaurantes,2016-06,2314.61,2288.56,26.05,46.52
NUEVO LEON,Hoteles y Restaurantes,2016-07,2307.78,2277.67,30.13,46.54
NUEVO LEON,Hoteles y Restaurantes,2016-08,2436.9,2406.05,30.82,52.98
NUEVO LEON,Hoteles y Restaurantes,2016-09,2473.32,2438.35,34.98,160.31
NUEVO LEON,Hoteles y Restaurantes,2016-10,2502.32,2467.08,35.25,158.96
NUEVO LEON,Hoteles y Restaurantes,2016-11,2551.3,2515.13,36.2,159.37
NUEVO LEON,Hoteles y Restaurantes,2016-12,2632.77,2599.59,33.18,51.4
NUEVO LEON,Hoteles y Restaurantes,2017-01,2670.53,2636.66,33.88,61.95
NUEVO LEON,Hoteles y Restaurantes,2017-02,2836.82,2804.28,32.54,62.89
NUEVO LEON,Hoteles y Restaurantes,2017-03,2851.56,2822.44,29.13,66.65
NUEVO LEON,Hoteles y Restaurantes,2017-04,2888.9,2859.1,29.83,73.28
NUEVO LEON,Hoteles y Restaurantes,2017-05,2906.08,2873.22,32.86,73.43
NUEVO LEON,Hoteles y Restaurantes,2017-06,2920.44,2888.56,31.88,69.8
NUEVO LEON,Hoteles y Restaurantes,2017-07,2940.28,2904.44,35.83,57.36
NUEVO LEON,Hoteles y Restaurantes,2017-08,2935.97,2898.01,37.93,53.76
NUEVO LEON,Hoteles y Restaurantes,2017-09,3050.7,3009.68,41.02,191.3
NUEVO LEON,Hoteles y Restaurantes,2017-10,3071.21,3028.94,42.23,197.06
NUEVO LEON,Hoteles y Restaurantes,2017-11,3106.93,3071.93,35.02,168.69
NUEVO LEON,Hoteles y Restaurantes,2017-12,3383.57,3347.72,35.85,76.01
NUEVO LEON,Hoteles y Restaurantes,2018-01,3404.1,3370.33,33.77,63.39
NUEVO LEON,Hoteles y Restaurantes,2018-02,3379.73,3349.37,30.33,62.15
NUEVO LEON,Hoteles y Restaurantes,2018-03,3393.09,3364.12,28.99,84.57
NUEVO LEON,Hoteles y Restaurantes,2018-04,3337.75,3310.31,27.43,99.67
NUEVO LEON,Hoteles y Restaurantes,2018-05,3416.26,3388.24,28.01,54.34
NUEVO LEON,Hoteles y Restaurantes,2018-06,3323.37,3293.93,29.46,54.22
NUEVO LEON,Hoteles y Restaurantes,2018-07,3321.03,3291.05,29.96,141
NUEVO LEON,Hoteles y Restaurantes,2018-08,3344.76,3314.3,30.45,138.02
NUEVO LEON,Hoteles y Restaurantes,2018-09,3369.64,3347.41,22.22,35.89
NUEVO LEON,Hoteles y Restaurantes,2018-10,3331,3307.5,23.51,43.3
NUEVO LEON,Hoteles y Restaurantes,2018-11,3343.38,3320.81,22.55,48.04
NUEVO LEON,Hoteles y Restaurantes,2018-12,3302.02,3277.09,24.94,59.2
NUEVO LEON,Hoteles y Restaurantes,2019-01,3325.07,3289.9,35.19,98.76
NUEVO LEON,Hoteles y Restaurantes,2019-02,3516.66,3479.39,37.25,188.29
NUEVO LEON,Hoteles y Restaurantes,2019-03,3501.56,3466.28,35.3,186.99
NUEVO LEON,Hoteles y Restaurantes,2019-04,3439.5,3404.68,34.83,87.94
NUEVO LEON,Hoteles y Restaurantes,2019-05,3422.21,3388.38,33.82,92.09
NUEVO LEON,Hoteles y Restaurantes,2019-06,3549.37,3516.41,32.93,73.2
NUEVO LEON,Industria Automotriz,2016-06,10859.47,10853.88,5.59,19.52
NUEVO LEON,Industria Automotriz,2016-07,12073.2,12067.64,5.57,22.46
NUEVO LEON,Industria Automotriz,2016-08,14081.41,14075.94,5.46,5.6
NUEVO LEON,Industria Automotriz,2016-09,13217.38,13211.16,6.22,12.5
NUEVO LEON,Industria Automotriz,2016-10,12118.45,12112.77,5.68,3.72
NUEVO LEON,Industria Automotriz,2016-11,11549.63,11544.04,5.59,3.19
NUEVO LEON,Industria Automotriz,2016-12,11848.96,11843.33,5.63,2.91
NUEVO LEON,Industria Automotriz,2017-01,11738.98,11731.85,7.13,3.19
NUEVO LEON,Industria Automotriz,2017-02,11430.69,11424.14,6.55,3.41
NUEVO LEON,Industria Automotriz,2017-03,15144.09,15137.54,6.55,3.14
NUEVO LEON,Industria Automotriz,2017-04,14438.4,14431.85,6.55,2.98
NUEVO LEON,Industria Automotriz,2017-05,13307.87,13301.37,6.48,2.87
NUEVO LEON,Industria Automotriz,2017-06,15177.5,15171.54,5.97,2.24
NUEVO LEON,Industria Automotriz,2017-07,13768.51,13762.51,6.01,5.19
NUEVO LEON,Industria Automotriz,2017-08,16469.42,16468.03,1.39,4.14
NUEVO LEON,Industria Automotriz,2017-09,18507.43,18505.18,2.26,26.78
NUEVO LEON,Industria Automotriz,2017-10,20266.24,20263.99,2.26,22.52
NUEVO LEON,Industria Automotriz,2017-11,19712.15,19709.86,2.28,20.81
NUEVO LEON,Industria Automotriz,2017-12,20858.73,20856.47,2.27,22.34
NUEVO LEON,Industria Automotriz,2018-01,17605.1,17603.55,1.55,15.84
NUEVO LEON,Industria Automotriz,2018-02,20267.61,20263.66,3.96,16.31
NUEVO LEON,Industria Automotriz,2018-03,18662.98,18659.14,3.84,15.6
NUEVO LEON,Industria Automotriz,2018-04,19237.44,19233.74,3.7,32.26
NUEVO LEON,Industria Automotriz,2018-05,20233.61,20230.02,3.59,33.4
NUEVO LEON,Industria Automotriz,2018-06,19607.08,19604.34,2.74,23.12
NUEVO LEON,Industria Automotriz,2018-07,19813.97,19811.29,2.68,21.81
NUEVO LEON,Industria Automotriz,2018-08,18292.05,18283.27,8.79,31.41
NUEVO LEON,Industria Automotriz,2018-09,15564.09,15556.59,7.51,29.48
NUEVO LEON,Industria Automotriz,2018-10,14352.41,14347.83,4.6,35.97
NUEVO LEON,Industria Automotriz,2018-11,15043.1,15038.29,4.81,5.55
NUEVO LEON,Industria Automotriz,2018-12,13894.2,13889.39,4.81,5.39
NUEVO LEON,Industria Automotriz,2019-01,15314.43,15309.92,4.51,5.06
NUEVO LEON,Industria Automotriz,2019-02,15964.03,15959.52,4.51,5.11
NUEVO LEON,Industria Automotriz,2019-03,15537.37,15532.68,4.69,5.51
NUEVO LEON,Industria Automotriz,2019-04,14774.37,14771.49,2.88,5.15
NUEVO LEON,Industria Automotriz,2019-05,14616.37,14613.48,2.88,4.96
NUEVO LEON,Industria Automotriz,2019-06,15269.08,15265.29,3.79,4.91
NUEVO LEON,Industria Materiales de Construccion,2016-06,19839.7,19782.65,57.05,646.37
NUEVO LEON,Industria Materiales de Construccion,2016-07,22266.91,22210.29,56.61,736.82
NUEVO LEON,Industria Materiales de Construccion,2016-08,21028.81,20970.27,58.55,529.83
NUEVO LEON,Industria Materiales de Construccion,2016-09,21125.09,21071.98,53.13,330.66
NUEVO LEON,Industria Materiales de Construccion,2016-10,21045.77,20993.07,52.7,326.4
NUEVO LEON,Industria Materiales de Construccion,2016-11,19285.66,19233.24,52.43,283.32
NUEVO LEON,Industria Materiales de Construccion,2016-12,18767.67,18715.56,52.11,279.78
NUEVO LEON,Industria Materiales de Construccion,2017-01,21530.31,21477.72,52.57,284.33
NUEVO LEON,Industria Materiales de Construccion,2017-02,13808.68,13756.37,52.3,296.47
NUEVO LEON,Industria Materiales de Construccion,2017-03,13158.83,13116.33,42.5,219.04
NUEVO LEON,Industria Materiales de Construccion,2017-04,14259.15,14216.66,42.5,217.82
NUEVO LEON,Industria Materiales de Construccion,2017-05,14937.08,14893.93,43.14,228.91
NUEVO LEON,Industria Materiales de Construccion,2017-06,12678.33,12635.24,43.08,235.28
NUEVO LEON,Industria Materiales de Construccion,2017-07,12261.6,12220.23,41.38,219.2
NUEVO LEON,Industria Materiales de Construccion,2017-08,16035.46,15994.1,41.35,223.9
NUEVO LEON,Industria Materiales de Construccion,2017-09,16408,16361.26,46.74,226.58
NUEVO LEON,Industria Materiales de Construccion,2017-10,18309.6,18266.28,43.32,245.03
NUEVO LEON,Industria Materiales de Construccion,2017-11,16606.84,16563.64,43.2,227.34
NUEVO LEON,Industria Materiales de Construccion,2017-12,17347.62,17304.52,43.1,207.09
NUEVO LEON,Industria Materiales de Construccion,2018-01,20104.46,20061.56,42.89,205.34
NUEVO LEON,Industria Materiales de Construccion,2018-02,21515.63,21472.54,43.1,208.01
NUEVO LEON,Industria Materiales de Construccion,2018-03,23917.98,23873.94,44.03,224.64
NUEVO LEON,Industria Materiales de Construccion,2018-04,26879.94,26836.36,43.58,211.6
NUEVO LEON,Industria Materiales de Construccion,2018-05,26769.63,26726.05,43.58,212.16
NUEVO LEON,Industria Materiales de Construccion,2018-06,24053.02,24009.44,43.58,213.11
NUEVO LEON,Industria Materiales de Construccion,2018-07,25815.43,25772.29,43.14,310.44
NUEVO LEON,Industria Materiales de Construccion,2018-08,25887.4,25849.44,37.95,211.77
NUEVO LEON,Industria Materiales de Construccion,2018-09,23471.72,23432.42,39.31,230.15
NUEVO LEON,Industria Materiales de Construccion,2018-10,25614.98,25576.9,38.08,213.72
NUEVO LEON,Industria Materiales de Construccion,2018-11,26662.55,26624.47,38.08,198.34
NUEVO LEON,Industria Materiales de Construccion,2018-12,24839.96,24800.59,39.38,214.13
NUEVO LEON,Industria Materiales de Construccion,2019-01,27909.36,27870.09,39.27,210.98
NUEVO LEON,Industria Materiales de Construccion,2019-02,28124.32,28085.06,39.27,209.88
NUEVO LEON,Industria Materiales de Construccion,2019-03,22304.43,22301.48,2.93,135.84
NUEVO LEON,Industria Materiales de Construccion,2019-04,28763.68,28761.06,2.62,139.07
NUEVO LEON,Industria Materiales de Construccion,2019-05,27542.23,27539.81,2.42,134.13
NUEVO LEON,Industria Materiales de Construccion,2019-06,25368.61,25366.2,2.43,136.2
NUEVO LEON,Industria Quimica y Farmaceutica,2016-06,5840.73,5814.83,25.89,236.14
NUEVO LEON,Industria Quimica y Farmaceutica,2016-07,5896.66,5880.69,15.97,179.27
NUEVO LEON,Industria Quimica y Farmaceutica,2016-08,5809.79,5784.46,25.35,204.95
NUEVO LEON,Industria Quimica y Farmaceutica,2016-09,6210.26,6189.73,20.54,167.17
NUEVO LEON,Industria Quimica y Farmaceutica,2016-10,5994.05,5973.23,20.83,165.2
NUEVO LEON,Industria Quimica y Farmaceutica,2016-11,6583.26,6567.38,15.86,163.3
NUEVO LEON,Industria Quimica y Farmaceutica,2016-12,6135.78,6118.94,16.85,86.8
NUEVO LEON,Industria Quimica y Farmaceutica,2017-01,6782.61,6765.21,17.41,134.16
NUEVO LEON,Industria Quimica y Farmaceutica,2017-02,7179.08,7156.59,22.47,55.79
NUEVO LEON,Industria Quimica y Farmaceutica,2017-03,6653.02,6635.26,17.75,52.14
NUEVO LEON,Industria Quimica y Farmaceutica,2017-04,7088.3,7070.87,17.44,122.62
NUEVO LEON,Industria Quimica y Farmaceutica,2017-05,7299.25,7286.17,13.09,87.23
NUEVO LEON,Industria Quimica y Farmaceutica,2017-06,7037.32,7024.3,13.01,45.14
NUEVO LEON,Industria Quimica y Farmaceutica,2017-07,6892.21,6876.81,15.44,119.05
NUEVO LEON,Industria Quimica y Farmaceutica,2017-08,6960.06,6944.68,15.37,146.31
NUEVO LEON,Industria Quimica y Farmaceutica,2017-09,7069.97,7043.6,26.34,127.63
NUEVO LEON,Industria Quimica y Farmaceutica,2017-10,5743.45,5719.14,24.29,173.62
NUEVO LEON,Industria Quimica y Farmaceutica,2017-11,6087.05,6063.53,23.49,174.27
NUEVO LEON,Industria Quimica y Farmaceutica,2017-12,6281.4,6266.14,15.25,87.23
NUEVO LEON,Industria Quimica y Farmaceutica,2018-01,6348.32,6332.9,15.42,147.72
NUEVO LEON,Industria Quimica y Farmaceutica,2018-02,6225.96,6213.61,12.35,113.16
NUEVO LEON,Industria Quimica y Farmaceutica,2018-03,6636.68,6625.03,11.67,110.27
NUEVO LEON,Industria Quimica y Farmaceutica,2018-04,8703.86,8695.1,8.75,77.09
NUEVO LEON,Industria Quimica y Farmaceutica,2018-05,9077.19,9064.27,12.93,79.56
NUEVO LEON,Industria Quimica y Farmaceutica,2018-06,10044.37,10035.25,9.12,73.39
NUEVO LEON,Industria Quimica y Farmaceutica,2018-07,9611.23,9602.88,8.36,71.87
NUEVO LEON,Industria Quimica y Farmaceutica,2018-08,9420.6,9411.96,8.65,122.06
NUEVO LEON,Industria Quimica y Farmaceutica,2018-09,9072.73,9063.45,9.27,72.09
NUEVO LEON,Industria Quimica y Farmaceutica,2018-10,10274.19,10261.53,12.66,64.63
NUEVO LEON,Industria Quimica y Farmaceutica,2018-11,10003.6,9986.92,16.7,68.73
NUEVO LEON,Industria Quimica y Farmaceutica,2018-12,9832.03,9817.37,14.65,65.05
NUEVO LEON,Industria Quimica y Farmaceutica,2019-01,9949.51,9934.87,14.65,103.6
NUEVO LEON,Industria Quimica y Farmaceutica,2019-02,9741.13,9721.06,20.07,28.37
NUEVO LEON,Industria Quimica y Farmaceutica,2019-03,9947.73,9923.89,23.84,26.33
NUEVO LEON,Industria Quimica y Farmaceutica,2019-04,10379.35,10336.66,42.69,67.05
NUEVO LEON,Industria Quimica y Farmaceutica,2019-05,10489.71,10444.38,45.32,169.29
NUEVO LEON,Industria Quimica y Farmaceutica,2019-06,10331.76,10279.74,52.04,100.7
NUEVO LEON,Industria Textil y de Calzado,2016-06,1226.14,1167.54,58.6,204.9
NUEVO LEON,Industria Textil y de Calzado,2016-07,1257.77,1196.99,60.78,197.94
NUEVO LEON,Industria Textil y de Calzado,2016-08,1262.06,1201.7,60.33,197.11
NUEVO LEON,Industria Textil y de Calzado,2016-09,1284.76,1223.24,61.52,276.34
NUEVO LEON,Industria Textil y de Calzado,2016-10,1280.09,1218.94,61.15,300.46
NUEVO LEON,Industria Textil y de Calzado,2016-11,1327.17,1266.79,60.38,205.29
NUEVO LEON,Industria Textil y de Calzado,2016-12,1343.35,1279.9,63.4,96.95
NUEVO LEON,Industria Textil y de Calzado,2017-01,1355.04,1291.59,63.42,94.77
NUEVO LEON,Industria Textil y de Calzado,2017-02,1317.37,1254.24,63.13,100.56
NUEVO LEON,Industria Textil y de Calzado,2017-03,1307.73,1241.79,65.95,190.3
NUEVO LEON,Industria Textil y de Calzado,2017-04,1271.64,1251.23,20.4,137.43
NUEVO LEON,Industria Textil y de Calzado,2017-05,1260.4,1239.88,20.52,159.43
NUEVO LEON,Industria Textil y de Calzado,2017-06,1248.84,1229.92,18.93,55.64
NUEVO LEON,Industria Textil y de Calzado,2017-07,1255.07,1240.85,14.23,46.71
NUEVO LEON,Industria Textil y de Calzado,2017-08,1240.65,1227.89,12.76,50.65
NUEVO LEON,Industria Textil y de Calzado,2017-09,1282.26,1265.81,16.46,46.01
NUEVO LEON,Industria Textil y de Calzado,2017-10,1323.28,1305.7,17.6,37.58
NUEVO LEON,Industria Textil y de Calzado,2017-11,1296.5,1276.73,19.76,126.3
NUEVO LEON,Industria Textil y de Calzado,2017-12,1312.81,1298.43,14.4,117.42
NUEVO LEON,Industria Textil y de Calzado,2018-01,1295.69,1283.56,12.13,214.8
NUEVO LEON,Industria Textil y de Calzado,2018-02,1313.83,1302.89,10.93,109.27
NUEVO LEON,Industria Textil y de Calzado,2018-03,1267.64,1260,7.66,119.21
NUEVO LEON,Industria Textil y de Calzado,2018-04,1286.1,1278.46,7.65,209.78
NUEVO LEON,Industria Textil y de Calzado,2018-05,1392.39,1386.84,5.56,127.91
NUEVO LEON,Industria Textil y de Calzado,2018-06,1407.95,1375.03,32.94,141.2
NUEVO LEON,Industria Textil y de Calzado,2018-07,1249.34,1217.24,32.12,137.67
NUEVO LEON,Industria Textil y de Calzado,2018-08,1290.6,1258.22,32.37,145.16
NUEVO LEON,Industria Textil y de Calzado,2018-09,1288.68,1256.75,31.93,143.85
NUEVO LEON,Industria Textil y de Calzado,2018-10,1457.44,1428.9,28.54,120.4
NUEVO LEON,Industria Textil y de Calzado,2018-11,1464.99,1436.72,28.27,121.59
NUEVO LEON,Industria Textil y de Calzado,2018-12,1473.81,1445.27,28.58,185.01
NUEVO LEON,Industria Textil y de Calzado,2019-01,1427.58,1399.27,28.33,178.09
NUEVO LEON,Industria Textil y de Calzado,2019-02,1423.39,1393.52,29.87,186.97
NUEVO LEON,Industria Textil y de Calzado,2019-03,1571.06,1540.32,30.75,195.23
NUEVO LEON,Industria Textil y de Calzado,2019-04,1338.6,1308.25,30.36,192.63
NUEVO LEON,Industria Textil y de Calzado,2019-05,1341.77,1311.51,30.28,186.35
NUEVO LEON,Industria Textil y de Calzado,2019-06,1317.46,1284.45,33.04,227.54
NUEVO LEON,Organismos Internacionales,2016-06,1,1,0,0
NUEVO LEON,Organismos Internacionales,2016-07,1,1,0,0
NUEVO LEON,Organismos Internacionales,2016-08,1,1,0,0
NUEVO LEON,Organismos Internacionales,2016-09,1,1,0,0
NUEVO LEON,Organismos Internacionales,2016-10,1,1,0,0
NUEVO LEON,Organismos Internacionales,2016-11,1,1,0,0
NUEVO LEON,Organismos Internacionales,2018-11,4.03,4.03,0,0
NUEVO LEON,Organismos Internacionales,2019-03,9.01,9.01,0,0
NUEVO LEON,"Petroleo, Mineria, Gas y Energía",2016-06,5700.91,5651.02,49.9,155.99
NUEVO LEON,"Petroleo, Mineria, Gas y Energía",2016-07,5771.74,5720.76,51.01,145.61
NUEVO LEON,"Petroleo, Mineria, Gas y Energía",2016-08,5920.03,5868.07,51.97,143.44
NUEVO LEON,"Petroleo, Mineria, Gas y Energía",2016-09,6703.41,6650.14,53.26,146.05
NUEVO LEON,"Petroleo, Mineria, Gas y Energía",2016-10,7036.26,6982.08,54.16,152.37
NUEVO LEON,"Petroleo, Mineria, Gas y Energía",2016-11,7376.19,7318.65,57.54,152.91
NUEVO LEON,"Petroleo, Mineria, Gas y Energía",2016-12,8021.34,7963.14,58.2,151.89
NUEVO LEON,"Petroleo, Mineria, Gas y Energía",2017-01,7710.28,7651.92,58.39,123.44
NUEVO LEON,"Petroleo, Mineria, Gas y Energía",2017-02,7608.26,7581.89,26.37,123.26
NUEVO LEON,"Petroleo, Mineria, Gas y Energía",2017-03,7502.54,7472.33,30.21,109.08
NUEVO LEON,"Petroleo, Mineria, Gas y Energía",2017-04,7475.58,7445.93,29.66,111.63
NUEVO LEON,"Petroleo, Mineria, Gas y Energía",2017-05,7334.39,7309.78,24.63,109.67
NUEVO LEON,"Petroleo, Mineria, Gas y Energía",2017-06,7142.11,7123.67,18.44,115.69
NUEVO LEON,"Petroleo, Mineria, Gas y Energía",2017-07,7163.15,7136.88,26.25,126.37
NUEVO LEON,"Petroleo, Mineria, Gas y Energía",2017-08,7132.85,7096.47,36.38,238.31
NUEVO LEON,"Petroleo, Mineria, Gas y Energía",2017-09,6788.81,6746.33,42.49,252.09
NUEVO LEON,"Petroleo, Mineria, Gas y Energía",2017-10,6530.8,6479.08,51.71,261.1
NUEVO LEON,"Petroleo, Mineria, Gas y Energía",2017-11,6391.32,6332.68,58.62,366.41
NUEVO LEON,"Petroleo, Mineria, Gas y Energía",2017-12,7142.59,7083.68,58.9,367.76
NUEVO LEON,"Petroleo, Mineria, Gas y Energía",2018-01,7285.42,7229.82,55.62,264.88
NUEVO LEON,"Petroleo, Mineria, Gas y Energía",2018-02,7183.2,7139.09,44.12,167.8
NUEVO LEON,"Petroleo, Mineria, Gas y Energía",2018-03,6827.28,6782.16,45.11,155.47
NUEVO LEON,"Petroleo, Mineria, Gas y Energía",2018-04,7194.96,7150.59,44.37,153.37
NUEVO LEON,"Petroleo, Mineria, Gas y Energía",2018-05,7917.47,7872.64,44.82,253.27
NUEVO LEON,"Petroleo, Mineria, Gas y Energía",2018-06,7909.52,7870.49,39.03,156.49
NUEVO LEON,"Petroleo, Mineria, Gas y Energía",2018-07,7317.62,7272.96,44.66,202.42
NUEVO LEON,"Petroleo, Mineria, Gas y Energía",2018-08,7358.53,7314.03,44.51,207.03
NUEVO LEON,"Petroleo, Mineria, Gas y Energía",2018-09,7551.95,7507.4,44.54,215.25
NUEVO LEON,"Petroleo, Mineria, Gas y Energía",2018-10,7605.71,7575.53,30.19,161.54
NUEVO LEON,"Petroleo, Mineria, Gas y Energía",2018-11,8424.04,8396.16,27.88,154.14
NUEVO LEON,"Petroleo, Mineria, Gas y Energía",2018-12,8790.79,8764.38,26.44,154.33
NUEVO LEON,"Petroleo, Mineria, Gas y Energía",2019-01,7690.19,7666.53,23.66,150.66
NUEVO LEON,"Petroleo, Mineria, Gas y Energía",2019-02,7727.13,7701,26.12,153.37
NUEVO LEON,"Petroleo, Mineria, Gas y Energía",2019-03,7870.78,7827.64,43.13,300
NUEVO LEON,"Petroleo, Mineria, Gas y Energía",2019-04,7687.07,7641.16,45.92,201.14
NUEVO LEON,"Petroleo, Mineria, Gas y Energía",2019-05,8085.91,8035.41,50.48,210.85
NUEVO LEON,"Petroleo, Mineria, Gas y Energía",2019-06,7809.74,7758.99,50.75,208.12
